date,center_id,weather_alert,temperature
2021-10-19,C001,1,66.6
2021-10-19,C002,0,60.1
2021-10-19,C003,0,69.3
2021-10-20,C001,0,86.7
2021-10-20,C002,1,78.1
2021-10-20,C003,0,42.3
2021-10-21,C001,0,71.8
2021-10-21,C002,1,42.9
2021-10-21,C003,0,85.5
2021-10-22,C001,0,55.2
2021-10-22,C002,0,62.0
2021-10-22,C003,0,54.5
2021-10-23,C001,0,46.4
2021-10-23,C002,0,53.8
2021-10-23,C003,0,59.9
2021-10-24,C001,0,50.8
2021-10-24,C002,1,85.1
2021-10-24,C003,0,69.2
2021-10-25,C001,0,64.2
2021-10-25,C002,1,31.7
2021-10-25,C003,0,36.7
2021-10-26,C001,1,73.5
2021-10-26,C002,0,65.8
2021-10-26,C003,0,77.7
2021-10-27,C001,0,58.0
2021-10-27,C002,0,76.3
2021-10-27,C003,0,52.7
2021-10-28,C001,0,44.4
2021-10-28,C002,0,35.7
2021-10-28,C003,0,57.6
2021-10-29,C001,0,67.3
2021-10-29,C002,0,95.8
2021-10-29,C003,0,33.2
2021-10-30,C001,0,43.2
2021-10-30,C002,0,56.3
2021-10-30,C003,1,69.0
2021-10-31,C001,0,34.1
2021-10-31,C002,0,42.2
2021-10-31,C003,0,54.1
2021-11-01,C001,1,52.2
2021-11-01,C002,0,55.9
2021-11-01,C003,0,48.3
2021-11-02,C001,0,51.0
2021-11-02,C002,0,67.7
2021-11-02,C003,0,59.3
2021-11-03,C001,0,59.3
2021-11-03,C002,0,38.6
2021-11-03,C003,0,90.4
2021-11-04,C001,0,64.5
2021-11-04,C002,0,66.9
2021-11-04,C003,0,72.1
2021-11-05,C001,0,62.2
2021-11-05,C002,0,58.3
2021-11-05,C003,0,83.7
2021-11-06,C001,0,61.5
2021-11-06,C002,0,74.0
2021-11-06,C003,0,65.0
2021-11-07,C001,0,72.8
2021-11-07,C002,0,54.8
2021-11-07,C003,0,41.1
2021-11-08,C001,0,49.3
2021-11-08,C002,0,80.8
2021-11-08,C003,0,81.1
2021-11-09,C001,1,33.9
2021-11-09,C002,1,65.8
2021-11-09,C003,1,38.0
2021-11-10,C001,0,31.9
2021-11-10,C002,0,46.1
2021-11-10,C003,0,67.4
2021-11-11,C001,0,50.7
2021-11-11,C002,0,56.3
2021-11-11,C003,0,45.6
2021-11-12,C001,1,58.5
2021-11-12,C002,1,43.8
2021-11-12,C003,0,74.2
2021-11-13,C001,0,66.0
2021-11-13,C002,0,57.5
2021-11-13,C003,0,78.7
2021-11-14,C001,1,59.0
2021-11-14,C002,0,61.2
2021-11-14,C003,0,59.6
2021-11-15,C001,1,58.0
2021-11-15,C002,0,68.5
2021-11-15,C003,0,76.5
2021-11-16,C001,1,81.1
2021-11-16,C002,0,89.3
2021-11-16,C003,0,56.0
2021-11-17,C001,0,68.3
2021-11-17,C002,0,39.2
2021-11-17,C003,0,46.7
2021-11-18,C001,1,84.6
2021-11-18,C002,0,41.7
2021-11-18,C003,0,51.0
2021-11-19,C001,1,44.3
2021-11-19,C002,0,30.9
2021-11-19,C003,0,51.2
2021-11-20,C001,1,77.8
2021-11-20,C002,0,66.7
2021-11-20,C003,0,64.0
2021-11-21,C001,0,41.4
2021-11-21,C002,0,29.3
2021-11-21,C003,0,59.6
2021-11-22,C001,1,64.4
2021-11-22,C002,0,62.4
2021-11-22,C003,1,60.8
2021-11-23,C001,0,44.5
2021-11-23,C002,0,54.0
2021-11-23,C003,0,94.0
2021-11-24,C001,0,64.0
2021-11-24,C002,0,48.1
2021-11-24,C003,0,56.7
2021-11-25,C001,1,45.2
2021-11-25,C002,0,41.0
2021-11-25,C003,0,38.3
2021-11-26,C001,1,71.1
2021-11-26,C002,0,90.2
2021-11-26,C003,0,71.0
2021-11-27,C001,0,62.7
2021-11-27,C002,0,75.0
2021-11-27,C003,0,73.4
2021-11-28,C001,0,34.7
2021-11-28,C002,1,83.6
2021-11-28,C003,0,73.4
2021-11-29,C001,0,74.3
2021-11-29,C002,0,60.7
2021-11-29,C003,0,73.4
2021-11-30,C001,0,26.4
2021-11-30,C002,0,73.6
2021-11-30,C003,0,68.1
2021-12-01,C001,0,62.6
2021-12-01,C002,0,70.9
2021-12-01,C003,0,50.4
2021-12-02,C001,0,45.5
2021-12-02,C002,0,45.1
2021-12-02,C003,0,67.0
2021-12-03,C001,0,52.7
2021-12-03,C002,0,23.3
2021-12-03,C003,1,36.3
2021-12-04,C001,0,51.1
2021-12-04,C002,0,34.2
2021-12-04,C003,1,77.4
2021-12-05,C001,0,36.3
2021-12-05,C002,0,65.6
2021-12-05,C003,1,45.3
2021-12-06,C001,0,62.0
2021-12-06,C002,0,60.9
2021-12-06,C003,0,72.9
2021-12-07,C001,0,84.5
2021-12-07,C002,0,36.0
2021-12-07,C003,0,70.2
2021-12-08,C001,0,60.5
2021-12-08,C002,1,42.4
2021-12-08,C003,0,59.8
2021-12-09,C001,0,81.7
2021-12-09,C002,1,70.4
2021-12-09,C003,0,50.9
2021-12-10,C001,0,62.5
2021-12-10,C002,1,83.1
2021-12-10,C003,0,55.6
2021-12-11,C001,1,78.0
2021-12-11,C002,0,53.4
2021-12-11,C003,0,67.1
2021-12-12,C001,0,71.9
2021-12-12,C002,0,85.5
2021-12-12,C003,0,73.2
2021-12-13,C001,0,46.9
2021-12-13,C002,0,77.2
2021-12-13,C003,0,66.6
2021-12-14,C001,0,79.9
2021-12-14,C002,0,33.8
2021-12-14,C003,0,53.0
2021-12-15,C001,0,69.0
2021-12-15,C002,0,42.9
2021-12-15,C003,1,56.7
2021-12-16,C001,0,83.2
2021-12-16,C002,0,36.1
2021-12-16,C003,0,74.3
2021-12-17,C001,0,25.9
2021-12-17,C002,0,71.1
2021-12-17,C003,0,78.8
2021-12-18,C001,0,51.8
2021-12-18,C002,0,83.3
2021-12-18,C003,0,55.9
2021-12-19,C001,0,28.3
2021-12-19,C002,0,33.0
2021-12-19,C003,0,72.6
2021-12-20,C001,1,71.0
2021-12-20,C002,0,55.5
2021-12-20,C003,0,43.5
2021-12-21,C001,0,52.7
2021-12-21,C002,1,43.5
2021-12-21,C003,1,76.1
2021-12-22,C001,0,63.4
2021-12-22,C002,0,60.8
2021-12-22,C003,0,46.5
2021-12-23,C001,1,50.3
2021-12-23,C002,0,69.3
2021-12-23,C003,1,68.0
2021-12-24,C001,0,47.0
2021-12-24,C002,0,38.6
2021-12-24,C003,0,81.2
2021-12-25,C001,0,20.1
2021-12-25,C002,0,78.0
2021-12-25,C003,0,62.0
2021-12-26,C001,0,65.5
2021-12-26,C002,0,48.4
2021-12-26,C003,1,59.9
2021-12-27,C001,0,77.2
2021-12-27,C002,0,57.0
2021-12-27,C003,1,50.0
2021-12-28,C001,0,69.1
2021-12-28,C002,0,48.5
2021-12-28,C003,0,47.0
2021-12-29,C001,0,66.2
2021-12-29,C002,0,58.1
2021-12-29,C003,0,69.0
2021-12-30,C001,0,79.8
2021-12-30,C002,0,14.7
2021-12-30,C003,0,53.0
2021-12-31,C001,0,48.6
2021-12-31,C002,0,50.6
2021-12-31,C003,0,62.4
2022-01-01,C001,0,68.9
2022-01-01,C002,0,47.5
2022-01-01,C003,0,42.4
2022-01-02,C001,0,65.5
2022-01-02,C002,0,57.3
2022-01-02,C003,1,66.9
2022-01-03,C001,1,57.8
2022-01-03,C002,0,63.3
2022-01-03,C003,1,39.8
2022-01-04,C001,0,71.2
2022-01-04,C002,0,77.7
2022-01-04,C003,0,67.5
2022-01-05,C001,1,41.8
2022-01-05,C002,0,61.5
2022-01-05,C003,0,75.8
2022-01-06,C001,0,16.6
2022-01-06,C002,0,40.7
2022-01-06,C003,0,70.7
2022-01-07,C001,0,80.3
2022-01-07,C002,0,83.8
2022-01-07,C003,0,59.0
2022-01-08,C001,1,67.3
2022-01-08,C002,0,78.4
2022-01-08,C003,0,74.4
2022-01-09,C001,0,43.9
2022-01-09,C002,0,29.4
2022-01-09,C003,0,57.2
2022-01-10,C001,1,55.6
2022-01-10,C002,1,66.3
2022-01-10,C003,0,59.0
2022-01-11,C001,0,47.1
2022-01-11,C002,1,75.1
2022-01-11,C003,0,70.6
2022-01-12,C001,0,58.6
2022-01-12,C002,0,42.9
2022-01-12,C003,0,74.2
2022-01-13,C001,0,27.8
2022-01-13,C002,1,37.2
2022-01-13,C003,0,46.0
2022-01-14,C001,0,47.7
2022-01-14,C002,1,49.5
2022-01-14,C003,1,73.6
2022-01-15,C001,0,63.5
2022-01-15,C002,0,52.8
2022-01-15,C003,0,56.0
2022-01-16,C001,0,73.6
2022-01-16,C002,0,58.9
2022-01-16,C003,0,61.1
2022-01-17,C001,0,40.1
2022-01-17,C002,0,42.5
2022-01-17,C003,0,74.4
2022-01-18,C001,0,53.0
2022-01-18,C002,0,72.8
2022-01-18,C003,0,85.5
2022-01-19,C001,0,56.4
2022-01-19,C002,0,63.2
2022-01-19,C003,0,70.6
2022-01-20,C001,0,65.9
2022-01-20,C002,0,55.9
2022-01-20,C003,0,56.2
2022-01-21,C001,0,58.5
2022-01-21,C002,0,54.0
2022-01-21,C003,0,57.7
2022-01-22,C001,0,63.4
2022-01-22,C002,0,39.8
2022-01-22,C003,0,44.9
2022-01-23,C001,0,66.3
2022-01-23,C002,0,95.4
2022-01-23,C003,0,79.8
2022-01-24,C001,0,58.5
2022-01-24,C002,0,68.8
2022-01-24,C003,0,81.1
2022-01-25,C001,0,62.2
2022-01-25,C002,0,27.1
2022-01-25,C003,0,59.7
2022-01-26,C001,0,58.3
2022-01-26,C002,0,67.8
2022-01-26,C003,0,60.5
2022-01-27,C001,0,24.7
2022-01-27,C002,1,34.0
2022-01-27,C003,0,79.3
2022-01-28,C001,0,58.4
2022-01-28,C002,1,38.5
2022-01-28,C003,1,34.5
2022-01-29,C001,0,67.0
2022-01-29,C002,0,67.1
2022-01-29,C003,0,65.1
2022-01-30,C001,1,65.3
2022-01-30,C002,0,62.3
2022-01-30,C003,0,66.4
2022-01-31,C001,0,61.2
2022-01-31,C002,0,69.1
2022-01-31,C003,0,51.6
2022-02-01,C001,0,60.1
2022-02-01,C002,0,66.4
2022-02-01,C003,0,58.3
2022-02-02,C001,0,59.2
2022-02-02,C002,0,46.6
2022-02-02,C003,0,55.2
2022-02-03,C001,0,37.1
2022-02-03,C002,0,55.5
2022-02-03,C003,0,62.9
2022-02-04,C001,0,36.2
2022-02-04,C002,0,51.8
2022-02-04,C003,0,75.7
2022-02-05,C001,0,60.9
2022-02-05,C002,0,66.5
2022-02-05,C003,0,39.2
2022-02-06,C001,0,35.3
2022-02-06,C002,0,64.9
2022-02-06,C003,1,50.2
2022-02-07,C001,0,60.7
2022-02-07,C002,0,66.2
2022-02-07,C003,0,64.6
2022-02-08,C001,0,51.2
2022-02-08,C002,0,70.0
2022-02-08,C003,1,53.2
2022-02-09,C001,0,63.1
2022-02-09,C002,0,59.2
2022-02-09,C003,0,74.4
2022-02-10,C001,0,64.1
2022-02-10,C002,1,62.8
2022-02-10,C003,0,62.2
2022-02-11,C001,0,57.6
2022-02-11,C002,0,52.2
2022-02-11,C003,1,76.9
2022-02-12,C001,0,66.4
2022-02-12,C002,1,36.2
2022-02-12,C003,0,79.5
2022-02-13,C001,0,62.7
2022-02-13,C002,0,45.2
2022-02-13,C003,0,60.1
2022-02-14,C001,0,52.7
2022-02-14,C002,0,50.5
2022-02-14,C003,1,59.7
2022-02-15,C001,0,93.6
2022-02-15,C002,0,35.4
2022-02-15,C003,0,55.7
2022-02-16,C001,0,55.3
2022-02-16,C002,0,75.8
2022-02-16,C003,0,84.3
2022-02-17,C001,0,67.6
2022-02-17,C002,0,51.8
2022-02-17,C003,0,75.7
2022-02-18,C001,0,67.2
2022-02-18,C002,0,77.4
2022-02-18,C003,0,75.0
2022-02-19,C001,1,61.4
2022-02-19,C002,1,65.0
2022-02-19,C003,1,71.3
2022-02-20,C001,0,46.7
2022-02-20,C002,0,44.8
2022-02-20,C003,1,48.7
2022-02-21,C001,0,55.9
2022-02-21,C002,0,61.9
2022-02-21,C003,0,72.1
2022-02-22,C001,0,76.6
2022-02-22,C002,0,89.7
2022-02-22,C003,0,39.4
2022-02-23,C001,1,60.3
2022-02-23,C002,0,73.2
2022-02-23,C003,0,48.0
2022-02-24,C001,0,81.5
2022-02-24,C002,0,90.3
2022-02-24,C003,0,78.8
2022-02-25,C001,0,28.1
2022-02-25,C002,1,59.9
2022-02-25,C003,0,81.3
2022-02-26,C001,0,62.0
2022-02-26,C002,1,42.0
2022-02-26,C003,0,51.9
2022-02-27,C001,0,73.0
2022-02-27,C002,0,42.6
2022-02-27,C003,1,48.0
2022-02-28,C001,0,61.4
2022-02-28,C002,0,28.2
2022-02-28,C003,0,80.3
2022-03-01,C001,0,54.4
2022-03-01,C002,1,49.9
2022-03-01,C003,0,67.8
2022-03-02,C001,0,83.7
2022-03-02,C002,0,52.9
2022-03-02,C003,0,84.9
2022-03-03,C001,0,54.9
2022-03-03,C002,0,62.2
2022-03-03,C003,0,55.1
2022-03-04,C001,1,80.2
2022-03-04,C002,0,38.4
2022-03-04,C003,0,70.0
2022-03-05,C001,0,65.8
2022-03-05,C002,0,66.7
2022-03-05,C003,0,80.6
2022-03-06,C001,0,48.6
2022-03-06,C002,0,65.6
2022-03-06,C003,0,44.5
2022-03-07,C001,0,85.6
2022-03-07,C002,0,41.6
2022-03-07,C003,0,46.3
2022-03-08,C001,0,79.1
2022-03-08,C002,0,62.3
2022-03-08,C003,0,57.4
2022-03-09,C001,0,27.7
2022-03-09,C002,0,52.4
2022-03-09,C003,0,90.2
2022-03-10,C001,1,49.5
2022-03-10,C002,0,64.3
2022-03-10,C003,0,31.4
2022-03-11,C001,0,37.7
2022-03-11,C002,0,83.3
2022-03-11,C003,0,75.9
2022-03-12,C001,0,66.4
2022-03-12,C002,0,67.0
2022-03-12,C003,0,63.4
2022-03-13,C001,1,54.3
2022-03-13,C002,0,41.2
2022-03-13,C003,1,70.8
2022-03-14,C001,0,37.3
2022-03-14,C002,1,58.6
2022-03-14,C003,0,52.4
2022-03-15,C001,0,36.1
2022-03-15,C002,0,62.9
2022-03-15,C003,0,41.9
2022-03-16,C001,0,59.7
2022-03-16,C002,0,95.5
2022-03-16,C003,0,41.1
2022-03-17,C001,0,60.1
2022-03-17,C002,0,43.7
2022-03-17,C003,1,83.3
2022-03-18,C001,0,81.3
2022-03-18,C002,1,61.8
2022-03-18,C003,0,61.0
2022-03-19,C001,0,82.8
2022-03-19,C002,1,65.9
2022-03-19,C003,0,37.2
2022-03-20,C001,1,55.3
2022-03-20,C002,0,47.0
2022-03-20,C003,0,55.3
2022-03-21,C001,0,60.8
2022-03-21,C002,0,78.7
2022-03-21,C003,0,42.4
2022-03-22,C001,1,43.4
2022-03-22,C002,0,58.9
2022-03-22,C003,0,47.0
2022-03-23,C001,0,54.1
2022-03-23,C002,1,76.2
2022-03-23,C003,0,84.1
2022-03-24,C001,0,64.8
2022-03-24,C002,0,80.9
2022-03-24,C003,0,36.8
2022-03-25,C001,1,58.6
2022-03-25,C002,1,69.6
2022-03-25,C003,1,70.8
2022-03-26,C001,0,27.7
2022-03-26,C002,0,79.0
2022-03-26,C003,0,60.5
2022-03-27,C001,0,55.2
2022-03-27,C002,0,78.2
2022-03-27,C003,0,58.9
2022-03-28,C001,0,49.3
2022-03-28,C002,1,49.1
2022-03-28,C003,0,49.6
2022-03-29,C001,0,77.5
2022-03-29,C002,0,60.1
2022-03-29,C003,0,63.0
2022-03-30,C001,0,82.7
2022-03-30,C002,0,45.4
2022-03-30,C003,0,67.0
2022-03-31,C001,0,77.2
2022-03-31,C002,0,66.5
2022-03-31,C003,0,72.5
2022-04-01,C001,0,107.1
2022-04-01,C002,0,49.5
2022-04-01,C003,0,51.4
2022-04-02,C001,0,72.1
2022-04-02,C002,1,53.3
2022-04-02,C003,1,74.2
2022-04-03,C001,1,51.9
2022-04-03,C002,0,52.0
2022-04-03,C003,1,49.6
2022-04-04,C001,0,74.3
2022-04-04,C002,0,52.8
2022-04-04,C003,0,67.2
2022-04-05,C001,1,61.8
2022-04-05,C002,0,51.5
2022-04-05,C003,0,82.3
2022-04-06,C001,0,54.0
2022-04-06,C002,0,49.1
2022-04-06,C003,0,46.0
2022-04-07,C001,0,56.8
2022-04-07,C002,0,81.9
2022-04-07,C003,0,51.0
2022-04-08,C001,0,58.1
2022-04-08,C002,1,44.9
2022-04-08,C003,0,41.4
2022-04-09,C001,1,53.0
2022-04-09,C002,0,48.6
2022-04-09,C003,0,38.4
2022-04-10,C001,0,75.2
2022-04-10,C002,0,30.5
2022-04-10,C003,0,58.0
2022-04-11,C001,0,84.7
2022-04-11,C002,0,67.7
2022-04-11,C003,1,52.9
2022-04-12,C001,0,54.1
2022-04-12,C002,0,85.6
2022-04-12,C003,0,60.5
2022-04-13,C001,0,68.2
2022-04-13,C002,0,39.0
2022-04-13,C003,0,61.3
2022-04-14,C001,0,50.6
2022-04-14,C002,0,55.8
2022-04-14,C003,0,26.8
2022-04-15,C001,0,77.4
2022-04-15,C002,0,71.4
2022-04-15,C003,1,62.7
2022-04-16,C001,1,29.5
2022-04-16,C002,0,46.3
2022-04-16,C003,0,90.9
2022-04-17,C001,0,46.8
2022-04-17,C002,0,53.4
2022-04-17,C003,0,70.7
2022-04-18,C001,0,36.7
2022-04-18,C002,0,52.5
2022-04-18,C003,1,55.1
2022-04-19,C001,1,45.6
2022-04-19,C002,0,64.6
2022-04-19,C003,1,45.3
2022-04-20,C001,0,66.9
2022-04-20,C002,0,71.9
2022-04-20,C003,0,55.1
2022-04-21,C001,0,38.2
2022-04-21,C002,1,44.4
2022-04-21,C003,0,85.1
2022-04-22,C001,1,68.8
2022-04-22,C002,0,51.6
2022-04-22,C003,0,71.2
2022-04-23,C001,0,66.5
2022-04-23,C002,0,63.1
2022-04-23,C003,0,53.8
2022-04-24,C001,0,84.3
2022-04-24,C002,0,69.5
2022-04-24,C003,1,69.2
2022-04-25,C001,0,40.1
2022-04-25,C002,1,64.4
2022-04-25,C003,0,67.0
2022-04-26,C001,0,42.6
2022-04-26,C002,0,41.0
2022-04-26,C003,0,50.1
2022-04-27,C001,0,103.1
2022-04-27,C002,0,59.4
2022-04-27,C003,0,58.1
2022-04-28,C001,0,58.0
2022-04-28,C002,0,35.7
2022-04-28,C003,0,57.1
2022-04-29,C001,1,83.2
2022-04-29,C002,0,71.4
2022-04-29,C003,0,52.2
2022-04-30,C001,0,70.6
2022-04-30,C002,0,42.3
2022-04-30,C003,0,51.7
2022-05-01,C001,0,55.1
2022-05-01,C002,0,55.0
2022-05-01,C003,0,64.2
2022-05-02,C001,0,59.8
2022-05-02,C002,0,40.1
2022-05-02,C003,0,71.8
2022-05-03,C001,1,60.0
2022-05-03,C002,0,79.6
2022-05-03,C003,0,79.6
2022-05-04,C001,0,30.8
2022-05-04,C002,1,82.1
2022-05-04,C003,0,58.3
2022-05-05,C001,0,55.6
2022-05-05,C002,1,48.7
2022-05-05,C003,0,79.6
2022-05-06,C001,1,60.9
2022-05-06,C002,0,59.8
2022-05-06,C003,1,48.0
2022-05-07,C001,1,40.6
2022-05-07,C002,0,74.1
2022-05-07,C003,0,46.2
2022-05-08,C001,0,70.5
2022-05-08,C002,0,31.6
2022-05-08,C003,0,40.9
2022-05-09,C001,0,67.1
2022-05-09,C002,0,45.9
2022-05-09,C003,0,89.6
2022-05-10,C001,0,43.5
2022-05-10,C002,0,47.0
2022-05-10,C003,0,56.0
2022-05-11,C001,1,56.6
2022-05-11,C002,1,50.1
2022-05-11,C003,0,52.5
2022-05-12,C001,0,78.3
2022-05-12,C002,0,74.0
2022-05-12,C003,0,34.4
2022-05-13,C001,0,41.1
2022-05-13,C002,0,100.2
2022-05-13,C003,0,98.5
2022-05-14,C001,0,28.6
2022-05-14,C002,0,69.4
2022-05-14,C003,0,66.5
2022-05-15,C001,0,43.9
2022-05-15,C002,1,63.6
2022-05-15,C003,0,83.6
2022-05-16,C001,0,52.8
2022-05-16,C002,0,76.0
2022-05-16,C003,0,66.2
2022-05-17,C001,1,47.7
2022-05-17,C002,0,61.4
2022-05-17,C003,0,73.7
2022-05-18,C001,0,67.8
2022-05-18,C002,0,52.8
2022-05-18,C003,0,64.2
2022-05-19,C001,1,65.3
2022-05-19,C002,0,46.4
2022-05-19,C003,0,49.1
2022-05-20,C001,0,72.4
2022-05-20,C002,0,83.5
2022-05-20,C003,1,72.5
2022-05-21,C001,0,73.7
2022-05-21,C002,0,89.2
2022-05-21,C003,0,45.1
2022-05-22,C001,0,100.1
2022-05-22,C002,0,37.4
2022-05-22,C003,0,57.4
2022-05-23,C001,0,95.5
2022-05-23,C002,1,61.8
2022-05-23,C003,0,60.3
2022-05-24,C001,0,55.4
2022-05-24,C002,1,49.6
2022-05-24,C003,0,62.4
2022-05-25,C001,0,55.2
2022-05-25,C002,1,61.6
2022-05-25,C003,0,60.2
2022-05-26,C001,0,58.6
2022-05-26,C002,1,28.9
2022-05-26,C003,0,79.1
2022-05-27,C001,0,68.8
2022-05-27,C002,1,79.4
2022-05-27,C003,1,93.7
2022-05-28,C001,1,57.8
2022-05-28,C002,0,44.0
2022-05-28,C003,0,45.8
2022-05-29,C001,0,43.0
2022-05-29,C002,0,71.0
2022-05-29,C003,0,49.8
2022-05-30,C001,1,81.4
2022-05-30,C002,1,58.7
2022-05-30,C003,1,65.2
2022-05-31,C001,0,36.1
2022-05-31,C002,0,58.2
2022-05-31,C003,0,49.0
2022-06-01,C001,0,55.4
2022-06-01,C002,0,60.3
2022-06-01,C003,0,63.5
2022-06-02,C001,0,44.6
2022-06-02,C002,0,61.5
2022-06-02,C003,0,70.2
2022-06-03,C001,1,80.7
2022-06-03,C002,0,68.8
2022-06-03,C003,0,62.8
2022-06-04,C001,0,60.5
2022-06-04,C002,0,62.4
2022-06-04,C003,1,14.0
2022-06-05,C001,0,42.2
2022-06-05,C002,0,60.5
2022-06-05,C003,1,49.1
2022-06-06,C001,0,59.6
2022-06-06,C002,0,56.1
2022-06-06,C003,1,46.1
2022-06-07,C001,1,87.2
2022-06-07,C002,0,53.6
2022-06-07,C003,1,62.1
2022-06-08,C001,0,73.0
2022-06-08,C002,1,46.2
2022-06-08,C003,0,61.0
2022-06-09,C001,0,61.1
2022-06-09,C002,0,90.7
2022-06-09,C003,0,71.5
2022-06-10,C001,0,70.7
2022-06-10,C002,0,58.8
2022-06-10,C003,0,54.0
2022-06-11,C001,0,32.1
2022-06-11,C002,0,78.9
2022-06-11,C003,0,52.9
2022-06-12,C001,0,50.9
2022-06-12,C002,0,55.6
2022-06-12,C003,1,76.5
2022-06-13,C001,0,60.6
2022-06-13,C002,0,65.4
2022-06-13,C003,0,55.3
2022-06-14,C001,0,51.2
2022-06-14,C002,0,65.3
2022-06-14,C003,0,44.8
2022-06-15,C001,0,40.4
2022-06-15,C002,0,73.8
2022-06-15,C003,0,54.6
2022-06-16,C001,0,61.1
2022-06-16,C002,0,73.8
2022-06-16,C003,0,38.8
2022-06-17,C001,0,70.0
2022-06-17,C002,0,73.3
2022-06-17,C003,1,48.4
2022-06-18,C001,0,77.4
2022-06-18,C002,0,84.2
2022-06-18,C003,0,47.2
2022-06-19,C001,1,62.5
2022-06-19,C002,0,45.7
2022-06-19,C003,0,69.9
2022-06-20,C001,0,72.5
2022-06-20,C002,0,32.3
2022-06-20,C003,0,73.4
2022-06-21,C001,0,47.1
2022-06-21,C002,0,66.5
2022-06-21,C003,0,47.6
2022-06-22,C001,0,68.8
2022-06-22,C002,1,39.4
2022-06-22,C003,0,44.4
2022-06-23,C001,0,73.2
2022-06-23,C002,0,95.6
2022-06-23,C003,0,25.8
2022-06-24,C001,0,59.7
2022-06-24,C002,0,56.0
2022-06-24,C003,1,77.1
2022-06-25,C001,0,50.6
2022-06-25,C002,1,78.2
2022-06-25,C003,0,60.4
2022-06-26,C001,0,51.4
2022-06-26,C002,0,56.2
2022-06-26,C003,0,67.6
2022-06-27,C001,0,57.6
2022-06-27,C002,1,75.9
2022-06-27,C003,1,52.5
2022-06-28,C001,0,65.9
2022-06-28,C002,0,78.2
2022-06-28,C003,0,56.8
2022-06-29,C001,0,58.1
2022-06-29,C002,0,59.3
2022-06-29,C003,1,49.4
2022-06-30,C001,1,52.7
2022-06-30,C002,0,69.7
2022-06-30,C003,0,54.8
2022-07-01,C001,0,51.8
2022-07-01,C002,0,55.7
2022-07-01,C003,0,88.6
2022-07-02,C001,0,47.3
2022-07-02,C002,0,79.7
2022-07-02,C003,0,35.1
2022-07-03,C001,0,62.1
2022-07-03,C002,0,72.9
2022-07-03,C003,1,48.3
2022-07-04,C001,0,68.4
2022-07-04,C002,1,58.4
2022-07-04,C003,0,57.8
2022-07-05,C001,0,74.6
2022-07-05,C002,1,51.8
2022-07-05,C003,1,74.2
2022-07-06,C001,0,47.4
2022-07-06,C002,0,52.9
2022-07-06,C003,0,69.0
2022-07-07,C001,0,75.0
2022-07-07,C002,0,54.8
2022-07-07,C003,1,56.6
2022-07-08,C001,1,70.5
2022-07-08,C002,0,63.2
2022-07-08,C003,0,65.4
2022-07-09,C001,0,68.8
2022-07-09,C002,0,80.9
2022-07-09,C003,0,53.1
2022-07-10,C001,0,49.2
2022-07-10,C002,0,53.8
2022-07-10,C003,0,68.0
2022-07-11,C001,0,81.1
2022-07-11,C002,0,69.6
2022-07-11,C003,0,46.6
2022-07-12,C001,0,66.2
2022-07-12,C002,0,81.2
2022-07-12,C003,1,57.6
2022-07-13,C001,0,64.1
2022-07-13,C002,0,70.3
2022-07-13,C003,1,49.0
2022-07-14,C001,1,77.1
2022-07-14,C002,0,75.6
2022-07-14,C003,0,72.9
2022-07-15,C001,0,62.1
2022-07-15,C002,0,71.4
2022-07-15,C003,0,90.1
2022-07-16,C001,1,58.7
2022-07-16,C002,0,51.4
2022-07-16,C003,0,27.9
2022-07-17,C001,0,38.1
2022-07-17,C002,0,41.4
2022-07-17,C003,0,92.0
2022-07-18,C001,0,77.4
2022-07-18,C002,0,64.8
2022-07-18,C003,0,44.0
2022-07-19,C001,0,40.1
2022-07-19,C002,0,67.8
2022-07-19,C003,0,54.8
2022-07-20,C001,0,55.1
2022-07-20,C002,0,76.0
2022-07-20,C003,0,66.4
2022-07-21,C001,1,55.7
2022-07-21,C002,0,78.8
2022-07-21,C003,0,75.6
2022-07-22,C001,0,59.8
2022-07-22,C002,0,48.2
2022-07-22,C003,0,79.2
2022-07-23,C001,0,49.0
2022-07-23,C002,1,73.2
2022-07-23,C003,0,38.4
2022-07-24,C001,0,45.3
2022-07-24,C002,1,54.5
2022-07-24,C003,0,71.8
2022-07-25,C001,0,76.4
2022-07-25,C002,1,62.3
2022-07-25,C003,0,48.0
2022-07-26,C001,0,48.9
2022-07-26,C002,0,68.8
2022-07-26,C003,0,39.8
2022-07-27,C001,0,59.4
2022-07-27,C002,1,66.2
2022-07-27,C003,0,44.4
2022-07-28,C001,0,79.5
2022-07-28,C002,0,61.1
2022-07-28,C003,0,47.3
2022-07-29,C001,0,68.4
2022-07-29,C002,0,81.0
2022-07-29,C003,1,33.9
2022-07-30,C001,0,69.2
2022-07-30,C002,0,75.4
2022-07-30,C003,1,63.1
2022-07-31,C001,0,66.1
2022-07-31,C002,0,96.8
2022-07-31,C003,0,78.7
2022-08-01,C001,0,56.5
2022-08-01,C002,0,82.0
2022-08-01,C003,1,41.2
2022-08-02,C001,0,63.9
2022-08-02,C002,0,47.4
2022-08-02,C003,0,50.4
2022-08-03,C001,0,75.4
2022-08-03,C002,0,74.0
2022-08-03,C003,0,43.5
2022-08-04,C001,0,70.4
2022-08-04,C002,0,39.1
2022-08-04,C003,0,38.6
2022-08-05,C001,0,50.6
2022-08-05,C002,0,48.6
2022-08-05,C003,0,50.6
2022-08-06,C001,1,48.8
